dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
03/04/2021,3,4,2021,42,1,Malta,MT,MLT,514564,Europe
02/04/2021,2,4,2021,52,2,Malta,MT,MLT,514564,Europe
01/04/2021,1,4,2021,40,2,Malta,MT,MLT,514564,Europe
31/03/2021,31,3,2021,55,2,Malta,MT,MLT,514564,Europe
30/03/2021,30,3,2021,63,1,Malta,MT,MLT,514564,Europe
29/03/2021,29,3,2021,67,2,Malta,MT,MLT,514564,Europe
28/03/2021,28,3,2021,93,3,Malta,MT,MLT,514564,Europe
27/03/2021,27,3,2021,103,4,Malta,MT,MLT,514564,Europe
26/03/2021,26,3,2021,102,1,Malta,MT,MLT,514564,Europe
25/03/2021,25,3,2021,101,2,Malta,MT,MLT,514564,Europe
24/03/2021,24,3,2021,90,2,Malta,MT,MLT,514564,Europe
23/03/2021,23,3,2021,191,1,Malta,MT,MLT,514564,Europe
22/03/2021,22,3,2021,224,3,Malta,MT,MLT,514564,Europe
21/03/2021,21,3,2021,55,5,Malta,MT,MLT,514564,Europe
20/03/2021,20,3,2021,210,1,Malta,MT,MLT,514564,Europe
19/03/2021,19,3,2021,179,2,Malta,MT,MLT,514564,Europe
18/03/2021,18,3,2021,243,4,Malta,MT,MLT,514564,Europe
17/03/2021,17,3,2021,211,3,Malta,MT,MLT,514564,Europe
16/03/2021,16,3,2021,313,3,Malta,MT,MLT,514564,Europe
15/03/2021,15,3,2021,213,1,Malta,MT,MLT,514564,Europe
14/03/2021,14,3,2021,268,4,Malta,MT,MLT,514564,Europe
13/03/2021,13,3,2021,298,5,Malta,MT,MLT,514564,Europe
12/03/2021,12,3,2021,329,4,Malta,MT,MLT,514564,Europe
11/03/2021,11,3,2021,283,2,Malta,MT,MLT,514564,Europe
10/03/2021,10,3,2021,0,1,Malta,MT,MLT,514564,Europe
09/03/2021,9,3,2021,501,0,Malta,MT,MLT,514564,Europe
08/03/2021,8,3,2021,248,5,Malta,MT,MLT,514564,Europe
07/03/2021,7,3,2021,201,1,Malta,MT,MLT,514564,Europe
06/03/2021,6,3,2021,182,3,Malta,MT,MLT,514564,Europe
05/03/2021,5,3,2021,345,4,Malta,MT,MLT,514564,Europe
04/03/2021,4,3,2021,283,2,Malta,MT,MLT,514564,Europe
03/03/2021,3,3,2021,362,3,Malta,MT,MLT,514564,Europe
02/03/2021,2,3,2021,233,1,Malta,MT,MLT,514564,Europe
01/03/2021,1,3,2021,22947,315,Malta,MT,MLT,514564,Europe
03/04/2021,3,4,2021,7239,16,Netherlands,NL,NLD,17407585,Europe
02/04/2021,2,4,2021,7814,21,Netherlands,NL,NLD,17407585,Europe
01/04/2021,1,4,2021,7623,29,Netherlands,NL,NLD,17407585,Europe
31/03/2021,31,3,2021,5820,34,Netherlands,NL,NLD,17407585,Europe
30/03/2021,30,3,2021,6702,10,Netherlands,NL,NLD,17407585,Europe
29/03/2021,29,3,2021,7421,15,Netherlands,NL,NLD,17407585,Europe
28/03/2021,28,3,2021,8792,29,Netherlands,NL,NLD,17407585,Europe
27/03/2021,27,3,2021,7553,24,Netherlands,NL,NLD,17407585,Europe
26/03/2021,26,3,2021,7688,26,Netherlands,NL,NLD,17407585,Europe
25/03/2021,25,3,2021,7574,32,Netherlands,NL,NLD,17407585,Europe
24/03/2021,24,3,2021,5550,49,Netherlands,NL,NLD,17407585,Europe
23/03/2021,23,3,2021,6257,15,Netherlands,NL,NLD,17407585,Europe
22/03/2021,22,3,2021,6953,15,Netherlands,NL,NLD,17407585,Europe
21/03/2021,21,3,2021,7577,16,Netherlands,NL,NLD,17407585,Europe
20/03/2021,20,3,2021,7371,46,Netherlands,NL,NLD,17407585,Europe
19/03/2021,19,3,2021,6115,33,Netherlands,NL,NLD,17407585,Europe
18/03/2021,18,3,2021,5918,46,Netherlands,NL,NLD,17407585,Europe
17/03/2021,17,3,2021,4893,32,Netherlands,NL,NLD,17407585,Europe
16/03/2021,16,3,2021,5465,18,Netherlands,NL,NLD,17407585,Europe
15/03/2021,15,3,2021,5967,22,Netherlands,NL,NLD,17407585,Europe
14/03/2021,14,3,2021,6390,22,Netherlands,NL,NLD,17407585,Europe
13/03/2021,13,3,2021,6020,26,Netherlands,NL,NLD,17407585,Europe
12/03/2021,12,3,2021,5319,50,Netherlands,NL,NLD,17407585,Europe
11/03/2021,11,3,2021,5255,31,Netherlands,NL,NLD,17407585,Europe
10/03/2021,10,3,2021,4297,56,Netherlands,NL,NLD,17407585,Europe
09/03/2021,9,3,2021,3832,28,Netherlands,NL,NLD,17407585,Europe
08/03/2021,8,3,2021,4522,30,Netherlands,NL,NLD,17407585,Europe
07/03/2021,7,3,2021,5329,41,Netherlands,NL,NLD,17407585,Europe
06/03/2021,6,3,2021,4668,32,Netherlands,NL,NLD,17407585,Europe
05/03/2021,5,3,2021,4110,33,Netherlands,NL,NLD,17407585,Europe
04/03/2021,4,3,2021,4991,48,Netherlands,NL,NLD,17407585,Europe
03/03/2021,3,3,2021,3976,65,Netherlands,NL,NLD,17407585,Europe
02/03/2021,2,3,2021,3753,21,Netherlands,NL,NLD,17407585,Europe
01/03/2021,1,3,2021,1087303,15544,Netherlands,NL,NLD,17407585,Europe
03/04/2021,3,4,2021,691,0,Norway,NO,NOR,5367580,Europe
02/04/2021,2,4,2021,871,10,Norway,NO,NOR,5367580,Europe
01/04/2021,1,4,2021,1070,2,Norway,NO,NOR,5367580,Europe
31/03/2021,31,3,2021,993,1,Norway,NO,NOR,5367580,Europe
30/03/2021,30,3,2021,2211,4,Norway,NO,NOR,5367580,Europe
29/03/2021,29,3,2021,0,0,Norway,NO,NOR,5367580,Europe
28/03/2021,28,3,2021,0,0,Norway,NO,NOR,5367580,Europe
27/03/2021,27,3,2021,833,0,Norway,NO,NOR,5367580,Europe
26/03/2021,26,3,2021,984,0,Norway,NO,NOR,5367580,Europe
25/03/2021,25,3,2021,1078,7,Norway,NO,NOR,5367580,Europe
24/03/2021,24,3,2021,1100,0,Norway,NO,NOR,5367580,Europe
23/03/2021,23,3,2021,2386,1,Norway,NO,NOR,5367580,Europe
22/03/2021,22,3,2021,0,0,Norway,NO,NOR,5367580,Europe
21/03/2021,21,3,2021,0,0,Norway,NO,NOR,5367580,Europe
20/03/2021,20,3,2021,1034,0,Norway,NO,NOR,5367580,Europe
19/03/2021,19,3,2021,1064,0,Norway,NO,NOR,5367580,Europe
18/03/2021,18,3,2021,1154,7,Norway,NO,NOR,5367580,Europe
17/03/2021,17,3,2021,861,1,Norway,NO,NOR,5367580,Europe
16/03/2021,16,3,2021,2400,1,Norway,NO,NOR,5367580,Europe
15/03/2021,15,3,2021,0,0,Norway,NO,NOR,5367580,Europe
14/03/2021,14,3,2021,0,0,Norway,NO,NOR,5367580,Europe
13/03/2021,13,3,2021,872,0,Norway,NO,NOR,5367580,Europe
12/03/2021,12,3,2021,684,1,Norway,NO,NOR,5367580,Europe
11/03/2021,11,3,2021,716,6,Norway,NO,NOR,5367580,Europe
10/03/2021,10,3,2021,828,0,Norway,NO,NOR,5367580,Europe
09/03/2021,9,3,2021,1447,0,Norway,NO,NOR,5367580,Europe
08/03/2021,8,3,2021,0,0,Norway,NO,NOR,5367580,Europe
07/03/2021,7,3,2021,0,0,Norway,NO,NOR,5367580,Europe
06/03/2021,6,3,2021,570,0,Norway,NO,NOR,5367580,Europe
05/03/2021,5,3,2021,690,0,Norway,NO,NOR,5367580,Europe
04/03/2021,4,3,2021,500,9,Norway,NO,NOR,5367580,Europe
03/03/2021,3,3,2021,731,0,Norway,NO,NOR,5367580,Europe
02/03/2021,2,3,2021,968,1,Norway,NO,NOR,5367580,Europe
01/03/2021,1,3,2021,70034,622,Norway,NO,NOR,5367580,Europe
03/04/2021,3,4,2021,30541,500,Poland,PL,POL,37958138,Europe
02/04/2021,2,4,2021,35253,620,Poland,PL,POL,37958138,Europe
01/04/2021,1,4,2021,32891,653,Poland,PL,POL,37958138,Europe
31/03/2021,31,3,2021,20862,460,Poland,PL,POL,37958138,Europe
30/03/2021,30,3,2021,16973,48,Poland,PL,POL,37958138,Europe
29/03/2021,29,3,2021,29266,131,Poland,PL,POL,37958138,Europe
28/03/2021,28,3,2021,31759,448,Poland,PL,POL,37958138,Europe
27/03/2021,27,3,2021,35145,445,Poland,PL,POL,37958138,Europe
26/03/2021,26,3,2021,34150,520,Poland,PL,POL,37958138,Europe
25/03/2021,25,3,2021,30802,579,Poland,PL,POL,37958138,Europe
24/03/2021,24,3,2021,16740,396,Poland,PL,POL,37958138,Europe
23/03/2021,23,3,2021,14579,65,Poland,PL,POL,37958138,Europe
22/03/2021,22,3,2021,21850,141,Poland,PL,POL,37958138,Europe
21/03/2021,21,3,2021,26456,352,Poland,PL,POL,37958138,Europe
20/03/2021,20,3,2021,25996,419,Poland,PL,POL,37958138,Europe
19/03/2021,19,3,2021,27274,356,Poland,PL,POL,37958138,Europe
18/03/2021,18,3,2021,25053,454,Poland,PL,POL,37958138,Europe
17/03/2021,17,3,2021,14394,372,Poland,PL,POL,37958138,Europe
16/03/2021,16,3,2021,10895,28,Poland,PL,POL,37958138,Europe
15/03/2021,15,3,2021,17272,110,Poland,PL,POL,37958138,Europe
14/03/2021,14,3,2021,21063,344,Poland,PL,POL,37958138,Europe
13/03/2021,13,3,2021,18873,351,Poland,PL,POL,37958138,Europe
12/03/2021,12,3,2021,21111,376,Poland,PL,POL,37958138,Europe
11/03/2021,11,3,2021,17277,398,Poland,PL,POL,37958138,Europe
10/03/2021,10,3,2021,9953,282,Poland,PL,POL,37958138,Europe
09/03/2021,9,3,2021,6169,32,Poland,PL,POL,37958138,Europe
08/03/2021,8,3,2021,13569,126,Poland,PL,POL,37958138,Europe
07/03/2021,7,3,2021,14855,247,Poland,PL,POL,37958138,Europe
06/03/2021,6,3,2021,15831,263,Poland,PL,POL,37958138,Europe
05/03/2021,5,3,2021,15253,289,Poland,PL,POL,37958138,Europe
04/03/2021,4,3,2021,15698,352,Poland,PL,POL,37958138,Europe
03/03/2021,3,3,2021,7936,215,Poland,PL,POL,37958138,Europe
02/03/2021,2,3,2021,4786,24,Poland,PL,POL,37958138,Europe
01/03/2021,1,3,2021,1706986,43769,Poland,PL,POL,37958138,Europe
03/04/2021,3,4,2021,548,9,Portugal,PT,PRT,10295909,Europe
02/04/2021,2,4,2021,592,11,Portugal,PT,PRT,10295909,Europe
01/04/2021,1,4,2021,618,3,Portugal,PT,PRT,10295909,Europe
31/03/2021,31,3,2021,388,2,Portugal,PT,PRT,10295909,Europe
30/03/2021,30,3,2021,309,6,Portugal,PT,PRT,10295909,Europe
29/03/2021,29,3,2021,365,10,Portugal,PT,PRT,10295909,Europe
28/03/2021,28,3,2021,344,8,Portugal,PT,PRT,10295909,Europe
27/03/2021,27,3,2021,488,5,Portugal,PT,PRT,10295909,Europe
26/03/2021,26,3,2021,423,9,Portugal,PT,PRT,10295909,Europe
25/03/2021,25,3,2021,575,11,Portugal,PT,PRT,10295909,Europe
24/03/2021,24,3,2021,434,10,Portugal,PT,PRT,10295909,Europe
23/03/2021,23,3,2021,248,16,Portugal,PT,PRT,10295909,Europe
22/03/2021,22,3,2021,450,6,Portugal,PT,PRT,10295909,Europe
21/03/2021,21,3,2021,457,8,Portugal,PT,PRT,10295909,Europe
20/03/2021,20,3,2021,568,11,Portugal,PT,PRT,10295909,Europe
19/03/2021,19,3,2021,485,21,Portugal,PT,PRT,10295909,Europe
18/03/2021,18,3,2021,673,15,Portugal,PT,PRT,10295909,Europe
17/03/2021,17,3,2021,384,13,Portugal,PT,PRT,10295909,Europe
16/03/2021,16,3,2021,256,10,Portugal,PT,PRT,10295909,Europe
15/03/2021,15,3,2021,541,15,Portugal,PT,PRT,10295909,Europe
14/03/2021,14,3,2021,564,19,Portugal,PT,PRT,10295909,Europe
13/03/2021,13,3,2021,577,15,Portugal,PT,PRT,10295909,Europe
12/03/2021,12,3,2021,627,18,Portugal,PT,PRT,10295909,Europe
11/03/2021,11,3,2021,642,22,Portugal,PT,PRT,10295909,Europe
10/03/2021,10,3,2021,847,30,Portugal,PT,PRT,10295909,Europe
09/03/2021,9,3,2021,365,25,Portugal,PT,PRT,10295909,Europe
08/03/2021,8,3,2021,682,28,Portugal,PT,PRT,10295909,Europe
07/03/2021,7,3,2021,1007,26,Portugal,PT,PRT,10295909,Europe
06/03/2021,6,3,2021,949,28,Portugal,PT,PRT,10295909,Europe
05/03/2021,5,3,2021,830,28,Portugal,PT,PRT,10295909,Europe
04/03/2021,4,3,2021,979,41,Portugal,PT,PRT,10295909,Europe
03/03/2021,3,3,2021,691,38,Portugal,PT,PRT,10295909,Europe
02/03/2021,2,3,2021,394,34,Portugal,PT,PRT,10295909,Europe
01/03/2021,1,3,2021,804562,16317,Portugal,PT,PRT,10295909,Europe
03/04/2021,3,4,2021,5808,145,Romania,RO,ROU,19328838,Europe
02/04/2021,2,4,2021,6115,136,Romania,RO,ROU,19328838,Europe
01/04/2021,1,4,2021,6156,129,Romania,RO,ROU,19328838,Europe
31/03/2021,31,3,2021,6204,175,Romania,RO,ROU,19328838,Europe
30/03/2021,30,3,2021,3825,120,Romania,RO,ROU,19328838,Europe
29/03/2021,29,3,2021,4439,117,Romania,RO,ROU,19328838,Europe
28/03/2021,28,3,2021,5869,162,Romania,RO,ROU,19328838,Europe
27/03/2021,27,3,2021,6516,116,Romania,RO,ROU,19328838,Europe
26/03/2021,26,3,2021,6651,140,Romania,RO,ROU,19328838,Europe
25/03/2021,25,3,2021,6136,137,Romania,RO,ROU,19328838,Europe
24/03/2021,24,3,2021,6149,174,Romania,RO,ROU,19328838,Europe
23/03/2021,23,3,2021,3743,60,Romania,RO,ROU,19328838,Europe
22/03/2021,22,3,2021,4267,76,Romania,RO,ROU,19328838,Europe
21/03/2021,21,3,2021,6096,112,Romania,RO,ROU,19328838,Europe
20/03/2021,20,3,2021,5593,143,Romania,RO,ROU,19328838,Europe
19/03/2021,19,3,2021,6174,90,Romania,RO,ROU,19328838,Europe
18/03/2021,18,3,2021,6186,89,Romania,RO,ROU,19328838,Europe
17/03/2021,17,3,2021,6118,133,Romania,RO,ROU,19328838,Europe
16/03/2021,16,3,2021,2972,82,Romania,RO,ROU,19328838,Europe
15/03/2021,15,3,2021,4383,44,Romania,RO,ROU,19328838,Europe
14/03/2021,14,3,2021,4964,79,Romania,RO,ROU,19328838,Europe
13/03/2021,13,3,2021,5010,108,Romania,RO,ROU,19328838,Europe
12/03/2021,12,3,2021,5236,96,Romania,RO,ROU,19328838,Europe
11/03/2021,11,3,2021,4564,100,Romania,RO,ROU,19328838,Europe
10/03/2021,10,3,2021,4989,93,Romania,RO,ROU,19328838,Europe
09/03/2021,9,3,2021,2280,63,Romania,RO,ROU,19328838,Europe
08/03/2021,8,3,2021,3288,46,Romania,RO,ROU,19328838,Europe
07/03/2021,7,3,2021,4064,69,Romania,RO,ROU,19328838,Europe
06/03/2021,6,3,2021,4342,101,Romania,RO,ROU,19328838,Europe
05/03/2021,5,3,2021,4271,98,Romania,RO,ROU,19328838,Europe
04/03/2021,4,3,2021,4278,77,Romania,RO,ROU,19328838,Europe
03/03/2021,3,3,2021,3950,106,Romania,RO,ROU,19328838,Europe
02/03/2021,2,3,2021,2096,53,Romania,RO,ROU,19328838,Europe
01/03/2021,1,3,2021,801994,20350,Romania,RO,ROU,19328838,Europe
03/04/2021,3,4,2021,1385,87,Slovakia,SK,SVK,5457873,Europe
02/04/2021,2,4,2021,1304,71,Slovakia,SK,SVK,5457873,Europe
01/04/2021,1,4,2021,1855,95,Slovakia,SK,SVK,5457873,Europe
31/03/2021,31,3,2021,1215,82,Slovakia,SK,SVK,5457873,Europe
30/03/2021,30,3,2021,205,46,Slovakia,SK,SVK,5457873,Europe
29/03/2021,29,3,2021,925,70,Slovakia,SK,SVK,5457873,Europe
28/03/2021,28,3,2021,1531,53,Slovakia,SK,SVK,5457873,Europe
27/03/2021,27,3,2021,1272,60,Slovakia,SK,SVK,5457873,Europe
26/03/2021,26,3,2021,1654,52,Slovakia,SK,SVK,5457873,Europe
25/03/2021,25,3,2021,1977,71,Slovakia,SK,SVK,5457873,Europe
24/03/2021,24,3,2021,1281,86,Slovakia,SK,SVK,5457873,Europe
23/03/2021,23,3,2021,401,60,Slovakia,SK,SVK,5457873,Europe
22/03/2021,22,3,2021,925,66,Slovakia,SK,SVK,5457873,Europe
21/03/2021,21,3,2021,1795,84,Slovakia,SK,SVK,5457873,Europe
20/03/2021,20,3,2021,1679,80,Slovakia,SK,SVK,5457873,Europe
19/03/2021,19,3,2021,2040,76,Slovakia,SK,SVK,5457873,Europe
18/03/2021,18,3,2021,2892,69,Slovakia,SK,SVK,5457873,Europe
17/03/2021,17,3,2021,1578,64,Slovakia,SK,SVK,5457873,Europe
16/03/2021,16,3,2021,457,77,Slovakia,SK,SVK,5457873,Europe
15/03/2021,15,3,2021,1269,88,Slovakia,SK,SVK,5457873,Europe
14/03/2021,14,3,2021,2362,94,Slovakia,SK,SVK,5457873,Europe
13/03/2021,13,3,2021,2301,102,Slovakia,SK,SVK,5457873,Europe
12/03/2021,12,3,2021,1978,98,Slovakia,SK,SVK,5457873,Europe
11/03/2021,11,3,2021,3600,109,Slovakia,SK,SVK,5457873,Europe
10/03/2021,10,3,2021,2207,116,Slovakia,SK,SVK,5457873,Europe
09/03/2021,9,3,2021,396,85,Slovakia,SK,SVK,5457873,Europe
08/03/2021,8,3,2021,1286,97,Slovakia,SK,SVK,5457873,Europe
07/03/2021,7,3,2021,2522,74,Slovakia,SK,SVK,5457873,Europe
06/03/2021,6,3,2021,2423,105,Slovakia,SK,SVK,5457873,Europe
05/03/2021,5,3,2021,2800,71,Slovakia,SK,SVK,5457873,Europe
04/03/2021,4,3,2021,3357,101,Slovakia,SK,SVK,5457873,Europe
03/03/2021,3,3,2021,2077,118,Slovakia,SK,SVK,5457873,Europe
02/03/2021,2,3,2021,842,81,Slovakia,SK,SVK,5457873,Europe
01/03/2021,1,3,2021,308083,7189,Slovakia,SK,SVK,5457873,Europe
03/04/2021,3,4,2021,1179,18,Slovenia,SI,SVN,2095861,Europe
02/04/2021,2,4,2021,1341,14,Slovenia,SI,SVN,2095861,Europe
01/04/2021,1,4,2021,1560,10,Slovenia,SI,SVN,2095861,Europe
31/03/2021,31,3,2021,1079,8,Slovenia,SI,SVN,2095861,Europe
30/03/2021,30,3,2021,286,1,Slovenia,SI,SVN,2095861,Europe
29/03/2021,29,3,2021,641,3,Slovenia,SI,SVN,2095861,Europe
28/03/2021,28,3,2021,1251,11,Slovenia,SI,SVN,2095861,Europe
27/03/2021,27,3,2021,1034,8,Slovenia,SI,SVN,2095861,Europe
26/03/2021,26,3,2021,1164,8,Slovenia,SI,SVN,2095861,Europe
25/03/2021,25,3,2021,1289,15,Slovenia,SI,SVN,2095861,Europe
24/03/2021,24,3,2021,983,6,Slovenia,SI,SVN,2095861,Europe
23/03/2021,23,3,2021,290,0,Slovenia,SI,SVN,2095861,Europe
22/03/2021,22,3,2021,517,1,Slovenia,SI,SVN,2095861,Europe
21/03/2021,21,3,2021,1031,7,Slovenia,SI,SVN,2095861,Europe
20/03/2021,20,3,2021,934,12,Slovenia,SI,SVN,2095861,Europe
19/03/2021,19,3,2021,973,15,Slovenia,SI,SVN,2095861,Europe
18/03/2021,18,3,2021,1111,4,Slovenia,SI,SVN,2095861,Europe
17/03/2021,17,3,2021,882,0,Slovenia,SI,SVN,2095861,Europe
16/03/2021,16,3,2021,204,2,Slovenia,SI,SVN,2095861,Europe
15/03/2021,15,3,2021,521,3,Slovenia,SI,SVN,2095861,Europe
14/03/2021,14,3,2021,852,10,Slovenia,SI,SVN,2095861,Europe
13/03/2021,13,3,2021,768,8,Slovenia,SI,SVN,2095861,Europe
12/03/2021,12,3,2021,860,17,Slovenia,SI,SVN,2095861,Europe
11/03/2021,11,3,2021,952,11,Slovenia,SI,SVN,2095861,Europe
10/03/2021,10,3,2021,741,0,Slovenia,SI,SVN,2095861,Europe
09/03/2021,9,3,2021,213,0,Slovenia,SI,SVN,2095861,Europe
08/03/2021,8,3,2021,382,28,Slovenia,SI,SVN,2095861,Europe
07/03/2021,7,3,2021,921,0,Slovenia,SI,SVN,2095861,Europe
06/03/2021,6,3,2021,884,0,Slovenia,SI,SVN,2095861,Europe
05/03/2021,5,3,2021,1015,13,Slovenia,SI,SVN,2095861,Europe
04/03/2021,4,3,2021,1210,4,Slovenia,SI,SVN,2095861,Europe
03/03/2021,3,3,2021,732,11,Slovenia,SI,SVN,2095861,Europe
02/03/2021,2,3,2021,243,2,Slovenia,SI,SVN,2095861,Europe
01/03/2021,1,3,2021,190081,4111,Slovenia,SI,SVN,2095861,Europe
02/04/2021,2,4,2021,0,0,Spain,ES,ESP,47332614,Europe
01/04/2021,1,4,2021,7041,82,Spain,ES,ESP,47332614,Europe
31/03/2021,31,3,2021,8534,154,Spain,ES,ESP,47332614,Europe
30/03/2021,30,3,2021,4994,106,Spain,ES,ESP,47332614,Europe
29/03/2021,29,3,2021,15501,189,Spain,ES,ESP,47332614,Europe
28/03/2021,28,3,2021,0,0,Spain,ES,ESP,47332614,Europe
27/03/2021,27,3,2021,0,0,Spain,ES,ESP,47332614,Europe
26/03/2021,26,3,2021,7586,590,Spain,ES,ESP,47332614,Europe
25/03/2021,25,3,2021,6393,356,Spain,ES,ESP,47332614,Europe
24/03/2021,24,3,2021,7026,320,Spain,ES,ESP,47332614,Europe
23/03/2021,23,3,2021,5516,201,Spain,ES,ESP,47332614,Europe
22/03/2021,22,3,2021,16471,633,Spain,ES,ESP,47332614,Europe
21/03/2021,21,3,2021,0,0,Spain,ES,ESP,47332614,Europe
20/03/2021,20,3,2021,0,0,Spain,ES,ESP,47332614,Europe
19/03/2021,19,3,2021,0,0,Spain,ES,ESP,47332614,Europe
18/03/2021,18,3,2021,6216,117,Spain,ES,ESP,47332614,Europe
17/03/2021,17,3,2021,6092,228,Spain,ES,ESP,47332614,Europe
16/03/2021,16,3,2021,4962,141,Spain,ES,ESP,47332614,Europe
15/03/2021,15,3,2021,11358,166,Spain,ES,ESP,47332614,Europe
14/03/2021,14,3,2021,0,0,Spain,ES,ESP,47332614,Europe
13/03/2021,13,3,2021,0,0,Spain,ES,ESP,47332614,Europe
12/03/2021,12,3,2021,5348,173,Spain,ES,ESP,47332614,Europe
11/03/2021,11,3,2021,6255,124,Spain,ES,ESP,47332614,Europe
10/03/2021,10,3,2021,7163,234,Spain,ES,ESP,47332614,Europe
09/03/2021,9,3,2021,3968,291,Spain,ES,ESP,47332614,Europe
08/03/2021,8,3,2021,11958,298,Spain,ES,ESP,47332614,Europe
07/03/2021,7,3,2021,0,0,Spain,ES,ESP,47332614,Europe
06/03/2021,6,3,2021,0,0,Spain,ES,ESP,47332614,Europe
05/03/2021,5,3,2021,6654,637,Spain,ES,ESP,47332614,Europe
04/03/2021,4,3,2021,6037,254,Spain,ES,ESP,47332614,Europe
03/03/2021,3,3,2021,6137,446,Spain,ES,ESP,47332614,Europe
02/03/2021,2,3,2021,4517,192,Spain,ES,ESP,47332614,Europe
01/03/2021,1,3,2021,15978,467,Spain,ES,ESP,47332614,Europe
28/02/2021,28,2,2021,3109689,69142,Spain,ES,ESP,47332614,Europe
03/04/2021,3,4,2021,0,0,Sweden,SE,SWE,10327589,Europe
02/04/2021,2,4,2021,0,0,Sweden,SE,SWE,10327589,Europe
01/04/2021,1,4,2021,0,0,Sweden,SE,SWE,10327589,Europe
31/03/2021,31,3,2021,8292,32,Sweden,SE,SWE,10327589,Europe
30/03/2021,30,3,2021,8473,1,Sweden,SE,SWE,10327589,Europe
29/03/2021,29,3,2021,2971,5,Sweden,SE,SWE,10327589,Europe
28/03/2021,28,3,2021,1982,7,Sweden,SE,SWE,10327589,Europe
27/03/2021,27,3,2021,5196,3,Sweden,SE,SWE,10327589,Europe
26/03/2021,26,3,2021,6300,6,Sweden,SE,SWE,10327589,Europe
25/03/2021,25,3,2021,6371,7,Sweden,SE,SWE,10327589,Europe
24/03/2021,24,3,2021,7712,9,Sweden,SE,SWE,10327589,Europe
23/03/2021,23,3,2021,7655,7,Sweden,SE,SWE,10327589,Europe
22/03/2021,22,3,2021,2690,11,Sweden,SE,SWE,10327589,Europe
21/03/2021,21,3,2021,1580,14,Sweden,SE,SWE,10327589,Europe
20/03/2021,20,3,2021,4380,17,Sweden,SE,SWE,10327589,Europe
19/03/2021,19,3,2021,5406,24,Sweden,SE,SWE,10327589,Europe
18/03/2021,18,3,2021,5740,10,Sweden,SE,SWE,10327589,Europe
17/03/2021,17,3,2021,6434,18,Sweden,SE,SWE,10327589,Europe
16/03/2021,16,3,2021,6786,18,Sweden,SE,SWE,10327589,Europe
15/03/2021,15,3,2021,2717,15,Sweden,SE,SWE,10327589,Europe
14/03/2021,14,3,2021,1042,19,Sweden,SE,SWE,10327589,Europe
13/03/2021,13,3,2021,3954,20,Sweden,SE,SWE,10327589,Europe
12/03/2021,12,3,2021,4996,18,Sweden,SE,SWE,10327589,Europe
11/03/2021,11,3,2021,5334,17,Sweden,SE,SWE,10327589,Europe
10/03/2021,10,3,2021,5331,15,Sweden,SE,SWE,10327589,Europe
09/03/2021,9,3,2021,5928,20,Sweden,SE,SWE,10327589,Europe
08/03/2021,8,3,2021,1984,20,Sweden,SE,SWE,10327589,Europe
07/03/2021,7,3,2021,1451,23,Sweden,SE,SWE,10327589,Europe
06/03/2021,6,3,2021,3455,17,Sweden,SE,SWE,10327589,Europe
05/03/2021,5,3,2021,4070,12,Sweden,SE,SWE,10327589,Europe
04/03/2021,4,3,2021,4883,14,Sweden,SE,SWE,10327589,Europe
03/03/2021,3,3,2021,4878,19,Sweden,SE,SWE,10327589,Europe
02/03/2021,2,3,2021,6191,19,Sweden,SE,SWE,10327589,Europe
01/03/2021,1,3,2021,669009,13061,Sweden,SE,SWE,10327589,Europe
